1	10328	6
1	10255	7
1	10442	8
1	10352	14
1	724881	7
1	725126	6
1	725046	6
1	725060	10
1	725062	7
1	725583	6
1	725531	8
1	725541	14
1	725542	7
1	725683	11
1	725556	6
1	725716	8
1	725752	8
1	725865	8
1	725755	10
1	725848	13
1	725883	6
1	726023	7
1	726115	13
1	726219	15
1	727017	16
1	727026	39
1	726998	6
1	727023	7
1	726904	55
1	726992	18
1	727013	9
1	727001	19
1	727016	14
1	727029	23
1	727037	7
1	726906	6
1	727038	12
1	726907	8
1	726908	10
1	726909	9
1	726910	6
1	726924	39
1	727044	7
1	726925	10
1	726926	7
1	726927	7
1	726928	10
1	726929	11
1	726934	7
1	726945	6
1	726949	7
1	727043	12
1	726985	11
1	756308	13
1	756259	8
1	818025	17
1	818330	6
1	820906	7
1	821634	8
1	821604	7
1	825831	27
1	826137	12
1	829205	7
1	843248	13
1	843215	11
1	860799	7
1	874826	6
1	884091	17
1	884082	12
1	893461	15
1	919993	9
1	920002	6
1	922682	9
1	934165	7
1	957970	6
1	957967	16
1	964461	6
1	1004214	8
1	1037451	7
1	1066815	6
1	1080940	9
1	1183697	6
1	1229176	7
1	1229111	7
1	1247578	7
1	1313886	6
1	1362882	6
1	1362779	9
1	1362881	26
1	1366413	7
1	1378235	11
1	1521358	8
1	1521353	13
1	1532523	6
1	1542741	8
1	1584546	7
1	1584476	7
1	1598449	6
1	1613427	8
1	1616228	7
1	1647689	8
1	1647730	6
1	1649118	7
1	1649450	8
1	1650602	11
1	1651073	8
1	1651070	17
1	1651077	11
1	1739164	8
1	1777293	8
1	1835863	9
1	1855672	6
1	1855655	6
1	1860828	11
1	1860823	8
1	1886528	6
1	1886457	6
1	1894895	7
1	1925175	8
1	1925144	6
1	1925613	10
1	1943752	8
1	2051761	9
1	2052915	13
1	2052948	13
1	2053457	10
1	2053325	30
1	2055644	9
1	2055748	6
1	2055631	7
1	2055688	12
1	2089170	6
1	2139368	8
1	2324498	17
1	2324473	18
1	2356603	9
1	2454255	8
1	2454128	11
1	2454314	10
1	2510733	8
1	2512871	8
1	2533603	8
1	2533554	7
1	2583560	10
1	2583595	11
1	2583683	9
1	2583609	6
1	2583760	9
1	2583765	7
1	2583641	9
1	2583644	8
1	2583782	45
1	2583721	6
1	2583650	26
1	2583651	6
1	2583652	15
1	2583763	11
1	2583779	18
1	2583767	8
1	2583656	6
1	2583723	8
1	2583778	8
1	2583664	15
1	2583665	12
1	2583666	12
1	2583672	9
1	2583773	6
1	2583797	7
1	2583678	8
1	2583685	11
1	2583689	6
1	2583831	9
1	2583792	7
1	2583771	7
1	2583698	6
1	2583700	6
1	2583838	8
1	2583850	12
1	2583799	20
1	2583906	21
1	2583882	6
1	2583785	17
1	2583801	14
1	2583930	6
1	2583941	7
1	2583942	22
1	2583843	15
1	2583808	6
1	2583948	29
1	2583959	17
1	2583849	19
1	2583982	14
1	2583991	24
1	2584044	6
1	2584285	11
1	2584523	8
1	2584644	9
1	2584533	21
1	2584681	7
1	2584555	17
1	2584836	6
