1	10440	10
1	724137	7
1	724829	6
1	724881	7
1	725126	7
1	725040	9
1	725174	15
1	725060	17
1	725061	8
1	725076	12
1	725505	7
1	725604	7
1	725556	10
1	725531	6
1	725541	20
1	725683	12
1	725716	8
1	725752	16
1	725865	10
1	725755	7
1	725767	6
1	725979	13
1	725848	14
1	726023	7
1	725894	6
1	726030	7
1	726011	7
1	726076	6
1	726037	13
1	726086	7
1	726174	7
1	726115	18
1	726219	7
1	726127	10
1	726257	9
1	726715	8
1	726779	7
1	726902	8
1	726992	11
1	727038	13
1	726904	42
1	727001	30
1	727014	13
1	727026	32
1	727029	11
1	726906	13
1	727022	7
1	727023	10
1	726908	11
1	727017	14
1	726909	11
1	727016	11
1	726985	24
1	726923	9
1	726924	30
1	727043	16
1	727044	11
1	726925	9
1	726926	6
1	726929	13
1	727037	6
1	726944	9
1	726954	9
1	726974	10
1	756308	6
1	756259	20
1	818025	23
1	821634	10
1	821604	14
1	825306	7
1	825831	28
1	826137	7
1	829205	7
1	829207	9
1	849882	6
1	884091	12
1	884082	10
1	886179	6
1	919993	7
1	934165	8
1	957970	8
1	957967	12
1	997442	6
1	1027203	6
1	1070119	7
1	1080940	6
1	1103424	8
1	1229111	11
1	1247588	6
1	1298461	7
1	1318030	6
1	1362881	13
1	1362779	8
1	1362827	8
1	1378235	11
1	1521358	6
1	1521329	6
1	1532854	13
1	1584476	6
1	1598573	6
1	1613427	6
1	1647689	6
1	1649118	11
1	1649076	8
1	1649344	6
1	1650602	7
1	1651070	18
1	1651077	6
1	1705155	13
1	1705168	8
1	1739164	18
1	1741974	11
1	1751819	7
1	1835863	10
1	1860828	6
1	1869537	6
1	1869563	6
1	1886528	8
1	1925175	9
1	1950659	13
1	1991999	6
1	1991864	6
1	2010299	13
1	2010283	6
1	2029549	6
1	2049452	8
1	2050194	6
1	2050152	9
1	2053015	7
1	2052915	14
1	2052948	13
1	2053124	8
1	2053393	8
1	2053271	6
1	2053429	10
1	2053425	7
1	2053307	15
1	2053318	7
1	2053388	8
1	2053325	46
1	2053329	6
1	2053499	7
1	2054418	6
1	2054425	7
1	2054391	6
1	2055644	7
1	2055670	9
1	2055748	17
1	2055631	30
1	2055755	15
1	2055806	11
1	2055681	11
1	2055688	35
1	2055692	13
1	2256549	6
1	2280159	6
1	2324498	13
1	2324473	7
1	2332704	12
1	2332666	8
1	2454255	10
1	2454128	7
1	2533603	24
1	2533554	21
1	2547781	6
1	2583566	9
1	2583595	8
1	2583641	10
1	2583779	11
1	2583782	42
1	2583650	25
1	2583652	18
1	2583767	9
1	2583763	9
1	2583664	13
1	2583798	10
1	2583665	18
1	2583757	9
1	2583771	9
1	2583672	8
1	2583674	8
1	2583778	6
1	2583764	7
1	2583689	8
1	2583787	8
1	2583700	7
1	2583785	9
1	2583799	13
1	2583843	7
1	2583805	8
1	2583941	6
1	2583803	8
1	2583942	12
1	2583948	21
1	2583849	9
1	2583991	6
1	2584285	7
1	2584655	9
1	2584533	15
1	2584644	6
1	2584541	7
1	2584555	6
1	2584656	8
1	2584836	6
1	2584723	18
1	2584727	8
1	2584876	7
1	2584886	6
1	2584978	6
1	2584901	6
1	2585064	6
1	2585302	12
1	2585306	16
1	2585190	11
1	2585201	12
1	2585307	6
1	2585241	9
1	2585303	28
1	2585310	20
1	2585313	10
1	2585386	6
1	2585439	12
1	2585318	6
1	2585325	7
1	2585463	13
1	2585430	7
1	2585441	12
