1	10000	7
1	10621	8
1	66394	6
1	99116	8
1	724137	7
1	724203	18
1	724202	6
1	724140	6
1	724881	8
1	725021	9
1	725103	6
1	725126	6
1	725174	7
1	725060	7
1	725604	8
1	725583	8
1	725525	7
1	725568	9
1	725541	21
1	725683	12
1	725735	6
1	725865	7
1	725752	16
1	725848	14
1	725979	7
1	725879	9
1	726023	7
1	725906	7
1	726037	6
1	726115	10
1	726257	8
1	726219	6
1	727001	33
1	727017	20
1	726988	8
1	727041	6
1	727026	29
1	726904	37
1	726999	8
1	726905	10
1	727023	7
1	726906	12
1	726907	6
1	727016	20
1	726998	8
1	727012	9
1	726997	8
1	726909	8
1	727024	6
1	726910	6
1	727037	11
1	726923	6
1	726924	45
1	727038	10
1	726925	13
1	726927	9
1	727043	24
1	726928	16
1	726929	18
1	726930	18
1	726934	6
1	727022	6
1	726985	28
1	756308	13
1	756259	6
1	818025	24
1	821634	7
1	821604	8
1	825831	26
1	826137	7
1	829205	9
1	842089	6
1	842057	6
1	843248	7
1	843215	11
1	849863	6
1	860799	7
1	875688	9
1	884091	17
1	884082	11
1	893461	11
1	919993	7
1	922682	7
1	931634	9
1	934165	12
1	957970	8
1	957967	11
1	976508	7
1	1070119	9
1	1080940	11
1	1103424	8
1	1176080	7
1	1176028	8
1	1229176	7
1	1229111	12
1	1258132	9
1	1295888	10
1	1302326	7
1	1302536	8
1	1359179	6
1	1362881	13
1	1362779	9
1	1366413	11
1	1378235	12
1	1413217	7
1	1413382	6
1	1508809	7
1	1521358	9
1	1521353	10
1	1525827	6
1	1530686	7
1	1539702	6
1	1584546	7
1	1598573	7
1	1621719	9
1	1647689	16
1	1647730	8
1	1651070	10
1	1651077	6
1	1681044	7
1	1739164	7
1	1754681	6
1	1821098	9
1	1860828	11
1	1860823	8
1	1880375	9
1	1880373	7
1	1925175	15
1	1925144	8
1	1925613	6
1	1950659	6
1	2029552	7
1	2029549	10
1	2049453	10
1	2050152	6
1	2052952	6
1	2055813	6
1	2079159	9
1	2143634	10
1	2274355	11
1	2277439	7
1	2300794	7
1	2324498	14
1	2324473	17
1	2356603	7
1	2367790	7
1	2426478	6
1	2426453	9
1	2446034	9
1	2446019	9
1	2454128	8
1	2454314	10
1	2470681	8
1	2554322	6
1	2566583	7
1	2583672	13
1	2583595	8
1	2583609	9
1	2583740	7
1	2583779	19
1	2583767	9
1	2583644	7
1	2583783	7
1	2583782	37
1	2583650	18
1	2583756	6
1	2583651	7
1	2583652	13
1	2583777	16
1	2583653	12
1	2583731	6
1	2583656	7
1	2583757	6
1	2583665	9
1	2583798	14
1	2583666	7
1	2583673	9
1	2583677	14
1	2583678	6
1	2583806	7
1	2583805	9
1	2583689	7
1	2583700	6
1	2583906	8
1	2583938	7
1	2583948	24
1	2583942	15
1	2583959	13
1	2583982	12
1	2583991	34
1	2584285	8
1	2584496	6
1	2584583	7
1	2584644	8
1	2584533	16
1	2584541	7
1	2584684	10
1	2584555	8
1	2584556	6
1	2584718	6
1	2584729	9
1	2584853	8
1	2584723	29
1	2584730	6
1	2584876	9
1	2584761	16
1	2584763	11
1	2584978	9
1	2584897	12
1	2585009	6
1	2584901	6
1	2585043	9
1	2585054	32
1	2585056	6
1	2585064	9
1	2585082	11
1	2585279	6
1	2585306	16
1	2585190	9
1	2585343	6
1	2585386	16
1	2585303	28
1	2585439	8
1	2585310	23
1	2585313	7
1	2585325	6
1	2585331	6
1	2585332	7
1	2585463	8
1	2585447	13
1	2585441	18
1	2585527	7
1	2585575	6
1	2585587	7
1	2585555	7
1	2585586	20
1	2585456	7
1	2585490	6
1	2585536	7
1	2585512	7
1	2585642	16
1	2585601	13
1	2585657	7
1	2585675	9
1	2585684	6
1	2585682	10
1	2585549	8
1	2585592	14
1	2585596	10
1	2585851	6
1	2586110	8
1	2586044	17
1	2586242	10
1	2586282	8
1	2586219	10
1	2586331	8
1	2586437	11
1	2586439	26
1	2586438	10
1	2586443	24
1	2586442	13
1	2586308	7
1	2586333	15
1	2586376	6
1	2586485	6
1	2586374	12
1	2587128	12
1	2587324	7
1	2587431	6
1	2587712	6
1	2587810	18
1	2603292	7
