1	10287	6
1	10440	6
1	99116	10
1	724137	11
1	724203	14
1	724881	11
1	725126	8
1	725060	11
1	725076	7
1	725505	6
1	725604	11
1	725568	6
1	725583	6
1	725531	8
1	725540	7
1	725541	20
1	725683	11
1	725720	7
1	725865	8
1	725752	13
1	725916	6
1	725848	10
1	725979	6
1	726010	6
1	726023	6
1	726115	14
1	726715	8
1	726779	8
1	726994	7
1	727001	33
1	727038	12
1	726902	9
1	726999	6
1	727029	11
1	726988	6
1	726904	51
1	727017	26
1	726992	6
1	726998	15
1	727012	9
1	726905	9
1	727026	44
1	727016	27
1	726906	13
1	727013	11
1	726993	8
1	726907	13
1	726908	12
1	726909	9
1	726910	9
1	726916	6
1	727037	11
1	726922	6
1	726923	8
1	726924	62
1	727014	9
1	727023	9
1	727043	12
1	726925	17
1	726927	11
1	726928	8
1	726929	18
1	726930	11
1	726935	7
1	726989	8
1	727022	12
1	727044	6
1	726945	12
1	726950	10
1	726954	8
1	726960	9
1	726985	9
1	756308	7
1	756259	10
1	795591	6
1	818025	21
1	821634	10
1	821604	13
1	825306	10
1	825831	29
1	829170	6
1	829205	9
1	884091	7
1	884082	8
1	886186	6
1	919993	16
1	920002	12
1	922682	16
1	934165	14
1	937815	12
1	956227	8
1	957967	11
1	964825	8
1	970549	8
1	992014	8
1	991982	7
1	1004214	11
1	1004112	10
1	1004395	8
1	1033468	7
1	1037451	11
1	1065566	8
1	1066815	9
1	1130898	10
1	1134182	6
1	1149259	6
1	1162705	6
1	1176080	7
1	1176028	8
1	1229111	9
1	1251226	6
1	1258132	6
1	1290599	8
1	1295886	6
1	1295879	6
1	1295880	15
1	1303591	6
1	1331570	9
1	1331977	6
1	1362396	9
1	1362779	7
1	1362881	6
1	1378319	13
1	1383498	9
1	1390596	6
1	1399584	9
1	1404479	7
1	1413217	8
1	1413382	7
1	1434991	7
1	1470420	8
1	1506624	6
1	1508809	7
1	1521329	8
1	1546971	8
1	1548559	15
1	1584546	7
1	1584476	9
1	1647689	8
1	1648253	10
1	1649118	9
1	1649076	7
1	1649481	7
1	1649450	6
1	1649823	6
1	1650602	14
1	1651070	13
1	1651077	19
1	1664354	11
1	1685928	7
1	1685943	7
1	1705151	6
1	1705168	8
1	1727190	7
1	1738902	10
1	1741974	17
1	1744255	7
1	1795753	10
1	1800624	9
1	1834973	18
1	1860828	7
1	1860823	7
1	1866375	7
1	1866977	7
1	1869284	8
1	1869311	6
1	1886528	10
1	1886457	6
1	1893915	15
1	1925175	11
1	1925143	9
1	1925613	8
1	1943718	7
1	1950659	8
1	1965284	6
1	1965308	6
1	2045575	12
1	2051761	8
1	2053325	34
1	2053429	6
1	2053329	7
1	2055748	7
1	2055688	10
1	2143634	6
1	2151610	15
1	2189958	6
1	2300794	6
1	2324498	10
1	2324473	14
1	2332704	6
1	2356603	17
1	2371882	8
1	2435348	8
1	2470681	8
1	2472929	11
1	2477691	6
1	2512871	9
1	2519733	9
1	2533603	9
1	2533554	8
1	2583699	6
1	2583705	9
1	2583595	10
1	2583603	7
1	2583721	8
1	2583747	8
1	2583757	15
1	2583755	7
1	2583779	26
1	2583641	7
1	2583777	20
1	2583644	7
1	2583650	36
1	2583780	6
1	2583751	6
1	2583679	7
1	2583782	54
1	2583652	27
1	2583764	10
1	2583653	15
1	2583798	24
1	2583664	26
1	2583665	17
1	2583786	7
1	2583767	7
1	2583666	15
1	2583731	6
1	2583770	19
1	2583771	23
1	2583670	6
1	2583672	15
1	2583673	9
1	2583675	16
1	2583797	8
1	2583774	10
1	2583810	6
1	2583677	10
1	2583678	6
1	2583681	10
1	2583684	18
1	2583685	23
1	2583826	8
1	2583761	8
1	2583838	8
1	2583700	13
1	2583717	7
1	2583725	7
1	2583799	26
1	2583850	17
1	2583886	6
1	2583812	7
1	2583849	21
1	2583805	7
1	2583906	11
1	2583785	10
1	2583882	7
1	2583801	11
1	2583941	7
1	2583803	6
1	2583841	8
1	2583948	54
1	2583808	11
1	2583809	8
1	2583938	11
1	2583942	12
1	2583959	15
1	2583963	13
1	2583991	23
1	2584000	6
1	2584285	12
1	2584347	6
1	2584644	8
1	2584655	9
1	2584523	15
1	2584533	17
1	2584541	6
1	2584550	12
1	2584666	7
1	2584681	7
1	2584555	18
1	2584706	6
1	2584802	9
1	2584723	24
1	2584726	6
1	2584727	17
1	2584813	6
1	2584876	21
1	2584853	6
1	2584866	7
1	2584873	8
1	2584761	30
1	2584763	14
1	2584765	6
1	2584886	9
1	2584766	16
1	2584784	6
1	2584978	7
1	2584901	9
1	2585009	8
1	2584996	7
1	2585054	18
1	2585147	7
1	2585082	15
1	2585146	9
1	2585085	15
1	2585088	6
1	2585090	9
1	2585283	7
1	2585285	7
1	2585157	9
1	2585306	27
1	2585188	9
1	2585190	9
1	2585201	10
1	2585241	14
1	2585313	11
1	2585292	6
1	2585386	12
1	2585303	41
1	2585310	33
1	2585311	6
1	2585458	7
1	2585318	10
1	2585321	7
1	2585325	10
1	2585331	12
1	2585463	14
1	2585336	13
1	2585466	12
1	2585338	6
1	2585481	6
1	2585475	6
1	2585430	9
1	2585493	6
1	2585565	11
1	2585586	48
1	2585571	9
1	2585588	8
1	2585623	11
1	2585492	8
1	2585628	6
1	2585633	11
1	2585501	7
1	2585644	8
1	2585642	18
1	2585635	9
1	2585526	6
1	2585607	11
1	2585641	6
1	2585511	11
1	2585648	9
1	2585512	9
1	2585647	16
1	2585538	7
1	2585657	20
1	2585665	9
1	2585666	7
1	2585664	7
1	2585532	11
1	2585672	9
1	2585536	10
1	2585675	13
1	2585682	12
1	2585549	15
1	2585552	8
1	2585715	6
1	2585707	9
1	2585716	13
1	2585724	12
1	2585723	13
1	2585592	22
1	2585596	15
1	2585605	6
1	2585763	18
1	2585649	9
1	2585886	6
1	2585807	13
