1	10105	6
1	10440	8
1	10621	7
1	99116	9
1	724203	6
1	724881	7
1	725126	6
1	725046	6
1	725056	6
1	725060	15
1	725062	6
1	725556	8
1	725531	7
1	725683	16
1	725541	17
1	725752	8
1	725959	6
1	725848	9
1	726104	6
1	726115	13
1	726118	6
1	726185	7
1	726715	6
1	726992	13
1	726904	32
1	727029	8
1	727001	14
1	727016	10
1	727026	28
1	726905	7
1	727017	11
1	726985	11
1	726906	11
1	726998	6
1	727014	8
1	727044	7
1	727023	7
1	726924	27
1	727038	7
1	726926	7
1	726929	12
1	727037	7
1	727043	8
1	726935	6
1	726944	12
1	756308	6
1	756259	13
1	821634	7
1	821604	7
1	825831	14
1	829205	6
1	842057	6
1	884091	11
1	884082	16
1	919993	6
1	924199	7
1	934165	9
1	937815	8
1	957970	7
1	957967	6
1	964825	9
1	991982	7
1	1004214	9
1	1065566	7
1	1080927	8
1	1142719	12
1	1143140	9
1	1176028	9
1	1229176	9
1	1259561	6
1	1295879	7
1	1303591	8
1	1305096	6
1	1318030	9
1	1362768	6
1	1362881	11
1	1378319	10
1	1378235	9
1	1383498	9
1	1413382	8
1	1456678	8
1	1521358	8
1	1521329	7
1	1528226	10
1	1530494	7
1	1530686	9
1	1584476	11
1	1647689	7
1	1648452	6
1	1649118	12
1	1649344	6
1	1650602	8
1	1651077	11
1	1651070	14
1	1681044	6
1	1705153	8
1	1732192	6
1	1814717	7
1	1835863	8
1	1860828	6
1	1880373	7
1	1886528	7
1	1900374	6
1	1925175	17
1	1925143	11
1	1991999	6
1	2029552	6
1	2050152	7
1	2051761	9
1	2052952	10
1	2095744	7
1	2139368	6
1	2191997	6
1	2280159	6
1	2324498	15
1	2324466	12
1	2367990	8
1	2375034	7
1	2416665	6
1	2416662	6
1	2454128	7
1	2454255	7
1	2470672	7
1	2512871	7
1	2523852	6
1	2533603	13
1	2533554	17
1	2583461	7
1	2583700	8
1	2583560	7
1	2583609	8
1	2583644	6
1	2583768	6
1	2583675	10
1	2583650	15
1	2583740	6
1	2583775	7
1	2583782	23
1	2583779	18
1	2583665	6
1	2583677	11
1	2583850	11
1	2583841	6
1	2583799	18
1	2583942	13
1	2583805	6
1	2583948	15
1	2583938	9
1	2583959	8
1	2583982	7
1	2583991	13
1	2584285	8
1	2584533	15
1	2584681	8
1	2584541	6
1	2584684	7
1	2584555	24
1	2584761	10
1	2584763	9
1	2584723	17
1	2584727	6
1	2584729	6
1	2584866	8
1	2584873	6
1	2584766	11
1	2584767	6
1	2584876	7
1	2584978	6
1	2585054	14
1	2585202	6
1	2585082	16
1	2585207	6
1	2585190	6
1	2585386	8
1	2585303	12
1	2585310	22
1	2585313	12
1	2585463	17
1	2585475	7
1	2585361	8
1	2585528	8
1	2585441	13
1	2585586	23
1	2585635	20
1	2585549	11
1	2585633	9
1	2585597	6
1	2585657	13
1	2585538	8
1	2585592	13
1	2585707	10
1	2585684	7
1	2585724	8
1	2585596	7
1	2585599	6
1	2585763	9
1	2585766	6
1	2585887	16
1	2585807	7
1	2586026	6
1	2585945	10
1	2586087	9
1	2586110	9
1	2586044	14
1	2586432	9
1	2586303	8
1	2586437	6
1	2586443	23
1	2586308	6
1	2586439	35
1	2586442	36
1	2586333	20
1	2586438	8
1	2586374	18
1	2586381	6
1	2587231	6
1	2587431	6
1	2587810	16
1	2588681	11
1	2591415	8
1	2591424	24
1	2603034	6
1	2603267	16
1	2603297	8
1	2606543	8
1	2606552	7
1	2606585	7
1	2614346	7
1	2615430	7
1	2615479	14
1	2618923	6
1	2619809	7
1	2621499	6
1	2621837	9
1	2622227	6
1	2622800	10
1	2622716	14
1	2623116	16
1	2623208	6
1	2623451	16
1	2623456	16
1	2626476	9
1	2626492	24
1	2627161	7
1	2627470	6
1	2628557	6
1	2628583	6
1	2628851	14
1	2628939	8
1	2629183	6
1	2629192	14
1	2629191	7
1	2629186	7
1	2629178	6
1	2629218	6
1	2629212	11
1	2629179	7
1	2629139	6
1	2629240	6
1	2629111	7
1	2629237	9
1	2629126	23
1	2629128	10
1	2629137	9
1	2629152	6
1	2629157	8
1	2629161	6
1	2629198	34
1	2629207	6
1	2629216	9
1	2629984	6
1	2630355	7
1	2630280	8
1	2630592	8
1	2688669	6
1	2701881	7
1	2701863	9
1	2776028	6
1	2779814	15
1	2779796	9
1	2855068	6
1	2861211	6
1	2923852	6
1	2923834	8
1	2933253	11
1	2933250	15
1	2942540	6
1	2942607	11
1	2942564	18
1	3028041	10
1	3028030	8
1	3092611	6
1	3097733	6
1	3097933	7
1	3097945	6
1	3132030	8
1	3131907	8
1	3131910	12
1	3177311	11
1	3177306	28
1	3193234	12
1	3262343	8
1	3268093	11
1	3359318	13
1	3393897	10
1	3393911	19
1	3393856	9
1	3393867	22
1	3393902	6
1	3393870	7
1	3418613	11
1	3418674	32
1	3418581	43
1	3418653	44
1	3418616	24
1	3463498	8
1	3504446	13
1	3536195	8
1	3613765	6
1	3716114	7
1	3723079	6
1	3761262	7
1	3785163	16
1	3785282	19
1	3785178	7
1	3845268	19
1	3995268	8
1	4059835	9
1	4124445	9
1	4124477	6
1	4124984	9
1	4155460	8
1	4204658	8
1	4204541	30
1	4204690	11
1	4204693	33
1	4204680	7
1	4204800	7
1	4204688	6
1	4204726	14
1	4363117	9
1	4363058	6
1	4363235	6
1	4363132	9
1	4363345	6
1	4393639	11
1	4396588	27
1	4396561	19
1	4603780	8
1	4603739	8
1	4643133	13
1	4643102	6
1	4674649	6
1	4674647	6
1	4697503	6
1	4709373	6
1	4723761	6
1	4723758	9
1	4726784	6
1	4800457	12
1	4800415	9
1	4827697	8
1	4831854	8
1	4867694	13
1	4873408	12
1	4945625	9
1	4948385	6
1	4953818	10
1	4956440	8
1	4999557	16
1	4999561	6
1	4999478	10
1	4999590	6
1	4999732	24
1	4999717	18
1	4999725	31
1	4999594	8
1	4999747	10
1	4999608	51
1	4999620	17
1	4999716	6
1	5003183	8
1	5003805	8
1	5172485	7
1	5197496	6
1	5220391	34
1	5220333	11
1	5241228	7
1	5304421	8
1	5368144	7
1	5443836	6
1	5447229	11
1	5447233	12
1	5447439	10
1	5653341	9
1	5702068	7
1	5728417	7
1	5729969	6
1	5731083	9
1	5732481	6
1	5734404	8
1	5734667	8
1	5734921	6
1	5734795	6
1	5736256	9
1	5751831	12
1	5751830	9
1	5796456	6
1	5845237	10
1	5862914	6
1	5871473	8
1	5871460	7
1	5876567	6
1	5877530	7
1	5877520	7
1	5885934	7
1	5892308	23
1	5892390	10
1	5892362	6
1	6002590	6
1	6009403	8
1	6037964	9
1	6255506	7
1	6296157	6
1	6404823	9
1	6604430	6
1	6604419	8
1	6604604	11
1	6615949	14
1	6769860	7
1	6795703	6
1	6802621	11
1	6802617	11
1	6804313	6
1	6913046	7
1	6957535	17
1	6957533	9
1	6997796	8
1	6997829	7
1	7000989	14
1	7000972	30
1	7001013	23
1	7001019	10
1	7000991	26
1	7006968	14
1	7006920	14
1	7044152	17
1	7044150	13
1	7073292	12
1	7093670	7
1	7137304	9
1	7199351	6
1	7332752	6
1	7395200	9
1	7395195	9
1	7395230	35
1	7395197	15
1	7395213	7
1	7458254	6
1	7570071	6
1	7715171	7
1	7740921	9
1	7748088	6
1	7815386	7
1	7892915	6
1	7916658	23
1	7916657	19
1	7990046	8
1	8050960	7
1	8126970	7
1	8129541	7
1	8129517	7
1	8163791	6
1	8217940	6
1	8308531	6
1	8325411	9
1	8336962	12
1	8337136	6
1	8350548	7
1	8404952	8
1	8404851	18
1	8404854	8
1	8404907	6
1	8460315	7
1	8546815	8
1	8558792	6
1	8572103	10
1	8580813	9
1	8583721	7
1	8661096	8
1	8706162	13
1	8706160	12
1	8713753	6
1	8784934	6
1	8786231	9
1	8831968	7
1	8901666	7
1	8909270	7
1	8909241	9
1	8913491	6
1	8934636	6
1	9044329	7
1	9121664	6
1	9128248	7
1	9202646	6
1	9207549	7
1	9222194	8
1	9230458	7
1	9471167	9
1	9471283	6
1	9471182	10
1	9471290	10
1	9471190	8
1	9471205	7
1	9471355	7
1	9471365	8
1	9471770	7
1	9488002	7
1	9530125	7
1	9544286	9
1	9549775	6
1	9595642	6
1	9606260	11
1	9613261	12
1	9684083	6
1	9715124	7
1	9724125	7
1	9761726	10
1	9792105	6
1	9799892	9
1	9805286	8
1	9851199	6
1	9870191	12
1	9878862	7
1	9889878	6
1	9976487	6
1	9997905	7
1	10117496	6
1	10128087	6
1	10243227	6
1	10277049	6
1	10281173	6
1	10300800	8
1	10314934	6
1	10394207	8
1	10435868	7
1	10463647	10
1	10485439	7
1	10516535	9
1	10544102	7
1	10630922	10
1	10646714	7
1	10680348	6
1	10702247	11
1	10755637	10
1	10760174	11
1	10760137	7
1	10845225	6
1	10845192	12
1	10955747	10
1	11031152	11
1	11064502	8
1	11088788	8
1	11089714	8
1	11094300	6
1	11099603	6
1	11101793	23
1	11129301	7
1	11163086	9
1	11178312	8
1	11179630	6
1	11220132	7
1	11228284	7
1	11232614	6
1	11278486	7
1	11324936	9
1	11324920	7
1	11325580	6
1	11433942	18
1	11433874	8
1	11433931	8
1	11433970	12
1	11433938	15
1	11478072	9
1	11525289	6
1	11593332	6
1	11593793	6
1	11624942	8
1	11637253	11
1	11637218	8
1	11651892	7
1	11682893	8
1	11698968	6
1	11705082	11
1	11787725	6
1	11832972	8
1	11928198	7
1	11958101	7
1	11987126	6
1	12032086	6
1	12057958	12
1	12090636	6
1	12103823	6
1	12121012	11
1	12125157	7
1	12261317	7
1	12386399	8
1	12645268	8
1	12645221	7
1	12671939	10
1	12762179	8
1	12762178	7
1	12778362	11
1	12782337	10
1	12783867	8
1	12783857	7
1	12801609	10
1	12817293	10
1	12890366	6
1	12898060	6
1	12902082	10
1	12909375	12
1	12909254	6
1	12950025	7
1	13176183	8
1	13178498	9
1	13178537	11
1	13179623	6
1	13180595	19
1	13180816	24
1	13180852	6
1	13181862	11
1	13182175	9
1	13182805	6
1	13186180	8
1	13186635	6
1	13931711	6
1	13931707	15
1	14000202	11
1	14020675	6
1	14039633	7
1	14039629	8
1	14040848	6
1	14068260	6
1	14094590	6
1	14154807	9
1	14165081	8
1	14261747	11
1	14262606	14
1	14474693	8
1	14532379	8
1	14540736	7
1	14578163	6
1	14584450	12
1	14584902	6
1	14660859	6
1	14699708	8
1	14819185	6
1	14819161	15
1	14819232	11
1	14819207	20
1	14870865	7
1	14895836	7
1	14929892	7
1	14970523	6
1	14979002	12
1	15198145	7
1	15199629	10
1	15199611	6
1	15241378	7
1	15418548	8
1	15439083	7
1	15498883	7
1	15556050	6
1	15581616	6
1	15641143	21
1	15641171	13
1	15641246	6
1	15744503	7
1	15764324	6
1	15825262	9
1	15851064	6
1	15870646	8
1	15882176	11
1	15884690	7
1	15926530	6
1	15975329	6
1	15997746	10
1	16027608	6
1	16038613	6
1	16116194	9
1	16160106	6
1	16160163	7
1	16182485	9
1	16204256	9
1	16218532	8
1	16221054	6
1	16222710	6
1	16228144	8
1	16230947	6
1	16232973	7
1	16370873	12
1	16376518	14
1	16386334	28
1	16386257	24
1	16517825	7
1	16528484	11
1	16677252	7
1	16715198	6
1	16805767	8
1	16823684	8
1	16830441	6
1	16830771	8
1	16830770	7
1	16831360	6
1	16831328	10
1	16834416	6
1	16836802	6
1	16836771	13
1	16839383	9
1	16840517	7
1	16853262	9
1	16858366	11
1	16892279	11
1	16942782	12
1	16961262	12
1	16964736	6
1	16967353	8
1	17011863	7
1	17027937	21
1	17027930	30
1	17032419	11
1	17042898	12
1	17051739	27
1	17053769	11
1	17053776	9
1	17054431	10
1	17054471	15
1	17060012	13
1	17074769	7
1	17075255	16
1	17201941	18
1	17202048	11
1	17201948	6
1	17208554	6
1	17217965	9
1	17218240	11
1	17222660	9
1	17224258	10
1	17224223	9
1	17229437	7
1	17230108	22
1	17230130	14
1	17230328	33
1	17230409	29
1	17230525	16
1	17231080	6
1	17231182	10
1	17231326	17
1	17231377	20
1	17231682	34
1	17231734	6
1	17231894	36
1	17231763	17
1	17233516	6
1	17233800	7
1	17236158	7
1	17239934	6
1	17242678	6
1	17250193	7
1	17344058	7
1	17415401	6
1	17430947	6
1	17492568	25
1	17492622	10
1	17492512	11
1	17492714	15
1	17492713	20
1	17523472	6
1	17539678	7
1	17539684	14
1	17561756	11
1	17583526	6
1	17595020	6
1	17615825	14
1	17615745	7
1	17643185	6
1	17684780	7
