1	10131	7
1	10438	6
1	10427	8
1	10440	8
1	724137	10
1	724203	13
1	724147	8
1	724239	6
1	725174	8
1	725302	7
1	725583	8
1	725531	6
1	725541	21
1	725683	14
1	725556	9
1	725865	14
1	725752	11
1	725848	11
1	725979	8
1	725904	7
1	725892	13
1	726029	6
1	726086	7
1	726037	7
1	726113	6
1	726115	17
1	726715	13
1	726779	12
1	727001	35
1	727017	31
1	727038	20
1	726902	9
1	726998	15
1	726904	57
1	726992	12
1	726985	32
1	727012	11
1	726999	8
1	727029	7
1	727026	41
1	727014	12
1	727037	12
1	726905	10
1	726906	14
1	727043	25
1	726908	10
1	727016	16
1	726909	7
1	726910	7
1	726993	6
1	727023	8
1	726922	11
1	726924	46
1	726978	6
1	726925	22
1	726997	6
1	726927	12
1	726928	10
1	726929	32
1	726930	11
1	726933	8
1	726934	15
1	726944	9
1	726954	9
1	756308	10
1	770504	15
1	795591	8
1	807318	10
1	818025	22
1	821604	16
1	825306	6
1	825831	18
1	829205	11
1	843248	11
1	843215	11
1	844077	6
1	860799	8
1	884091	13
1	884082	16
1	884426	14
1	957970	14
1	957967	13
1	963700	8
1	964794	7
1	1037451	12
1	1055404	6
1	1070119	8
1	1080940	12
1	1089553	6
1	1103478	6
1	1125491	12
1	1229176	10
1	1229111	9
1	1275264	6
1	1284940	6
1	1295886	9
1	1295879	6
1	1295880	10
1	1318030	11
1	1331977	8
1	1362765	6
1	1362881	23
1	1362779	11
1	1362786	9
1	1362827	10
1	1362828	7
1	1363414	6
1	1378319	10
1	1378235	16
1	1404479	7
1	1413217	6
1	1413382	10
1	1466230	7
1	1482283	6
1	1501108	6
1	1501010	13
1	1521358	9
1	1521350	16
1	1532523	6
1	1541049	7
1	1584476	8
1	1647689	7
1	1649118	8
1	1649344	12
1	1650602	8
1	1651070	24
1	1754681	6
1	1795753	9
1	1800624	10
1	1806044	7
1	1813865	7
1	1830581	6
1	1835863	6
1	1860823	12
1	1860828	6
1	1886528	9
1	1890782	14
1	1925175	15
1	1925144	8
1	1937364	8
1	1943752	6
1	1943718	7
1	2029549	8
1	2049453	7
1	2051761	7
1	2052952	6
1	2053325	20
1	2055748	7
1	2055755	11
1	2055631	8
1	2055681	10
1	2055688	14
1	2125791	6
1	2143634	8
1	2177253	7
1	2191997	9
1	2274355	6
1	2300794	13
1	2324498	21
1	2324473	19
