1	10108	8
1	10003	6
1	10149	8
1	10105	7
1	10468	7
1	10440	23
1	10621	6
1	99116	9
1	241180	7
1	724137	6
1	724219	6
1	724139	9
1	724203	15
1	724881	6
1	725126	11
1	725040	6
1	725060	17
1	725061	8
1	725076	7
1	725604	8
1	725631	8
1	725531	7
1	725541	27
1	725683	9
1	725556	6
1	725752	15
1	725865	7
1	725755	6
1	725848	15
1	725979	8
1	726023	7
1	726030	6
1	725906	7
1	725962	6
1	726219	13
1	726115	14
1	726257	7
1	727017	27
1	727038	10
1	727001	37
1	726902	7
1	727029	14
1	726903	7
1	726904	55
1	727026	47
1	726992	21
1	727014	8
1	726905	14
1	726906	14
1	727016	12
1	726907	10
1	727023	8
1	726908	6
1	727013	7
1	727037	7
1	726909	16
1	727024	6
1	726910	9
1	726911	6
1	726912	6
1	726998	6
1	726924	35
1	727012	7
1	726925	10
1	726927	8
1	727044	8
1	726929	27
1	726930	9
1	726932	10
1	726933	21
1	726934	7
1	726944	13
1	726945	7
1	726949	12
1	726985	11
1	727043	8
1	756308	13
1	756259	6
1	818025	19
1	820906	6
1	821343	6
1	821634	14
1	821604	18
1	825306	6
1	825826	11
1	825831	25
1	829205	9
1	839956	6
1	842057	6
1	843215	9
1	860799	11
1	866518	9
1	874839	9
1	874950	6
1	884091	15
1	884082	19
1	919993	13
1	920002	6
1	922682	7
1	934165	7
1	934123	6
1	957970	12
1	957967	18
1	976508	9
1	1004214	9
1	1037451	11
1	1037994	6
1	1055844	7
1	1065566	7
1	1066815	14
1	1085064	8
1	1103424	7
1	1125491	11
1	1130898	8
1	1143140	9
1	1161738	7
1	1174507	6
1	1176028	11
1	1183697	9
1	1229111	10
1	1258132	11
1	1275311	7
1	1295879	6
1	1295880	9
1	1302326	6
1	1303591	7
1	1318030	11
1	1359179	6
1	1362881	12
1	1362779	12
1	1378319	10
1	1378218	6
1	1401915	9
1	1413382	11
1	1482299	9
1	1482283	11
1	1501108	7
1	1501010	9
1	1508809	6
1	1521329	7
1	1546971	8
1	1548559	12
1	1584476	10
1	1589352	7
1	1598449	8
1	1598573	6
1	1621719	7
1	1647689	9
1	1647730	7
1	1649344	7
1	1650602	7
1	1651070	13
1	1651077	9
1	1681044	7
1	1697849	6
1	1719467	9
1	1722627	10
1	1732192	8
1	1742542	7
1	1795753	9
1	1855655	6
1	1860823	8
1	1880047	7
1	1880373	7
1	1886528	9
1	1893915	9
1	1894895	6
1	1925175	11
1	1925143	15
1	1925613	7
1	2002490	27
1	2010283	7
1	2029552	7
1	2029549	10
1	2050670	9
1	2051761	6
1	2053325	27
1	2055631	8
1	2055755	11
1	2055688	16
1	2153567	7
1	2191997	14
1	2256623	6
1	2280169	9
1	2280159	7
1	2300794	8
1	2324498	27
1	2324473	19
1	2342692	6
1	2353280	6
1	2375034	11
1	2454255	6
1	2477691	6
1	2532135	10
1	2563531	7
1	2583560	7
1	2583595	10
1	2583698	12
1	2583609	9
1	2583625	6
1	2583644	13
1	2583782	63
1	2583779	33
1	2583650	40
1	2583742	6
1	2583775	16
1	2583717	11
1	2583651	13
1	2583652	18
1	2583653	21
1	2583757	9
1	2583763	18
1	2583656	9
1	2583792	8
1	2583797	13
1	2583798	20
1	2583777	13
1	2583664	23
1	2583755	11
1	2583665	21
1	2583666	7
1	2583770	15
1	2583672	18
1	2583673	10
1	2583674	13
1	2583675	7
1	2583676	6
1	2583678	12
1	2583679	7
1	2583681	14
1	2583822	6
1	2583761	8
1	2583783	6
1	2583795	9
1	2583684	10
1	2583685	18
1	2583686	8
1	2583688	7
1	2583804	7
1	2583691	7
1	2583700	17
1	2583701	7
1	2583831	12
1	2583849	15
1	2583715	6
1	2583850	16
1	2583906	11
1	2583785	8
1	2583799	21
1	2583801	8
1	2583803	16
1	2583942	27
1	2583948	49
1	2583808	12
1	2583941	9
1	2583959	7
1	2583963	10
1	2583982	12
1	2583991	23
1	2584324	9
1	2584275	11
1	2584285	13
1	2584358	6
1	2584644	10
1	2584655	6
1	2584523	13
1	2584533	21
1	2584541	7
1	2584681	6
1	2584555	15
1	2584824	13
1	2584836	8
1	2584706	6
1	2584723	22
1	2584727	12
1	2584729	6
1	2584730	10
1	2584866	7
1	2584873	9
1	2584876	16
1	2584886	10
1	2584891	10
1	2584761	24
1	2584763	27
1	2584766	13
1	2584978	8
1	2584883	6
1	2584897	14
1	2584901	17
1	2585009	12
1	2585043	6
1	2585147	6
1	2585054	22
1	2585056	6
1	2585064	7
1	2585191	8
1	2585085	9
1	2585090	8
1	2585281	6
1	2585157	10
1	2585306	29
1	2585190	6
1	2585205	7
1	2585241	7
1	2585371	9
1	2585292	12
1	2585368	6
1	2585383	6
1	2585303	47
1	2585386	18
1	2585313	11
1	2585310	28
1	2585311	6
1	2585458	6
1	2585318	11
1	2585321	6
1	2585325	14
1	2585463	15
1	2585331	7
1	2585336	13
1	2585479	8
1	2585456	7
1	2585349	7
1	2585350	6
1	2585448	7
1	2585551	10
1	2585521	9
1	2585565	11
1	2585440	8
1	2585441	13
1	2585447	7
1	2585583	8
1	2585586	20
1	2585504	7
1	2585470	6
1	2585615	8
1	2585498	9
1	2585623	13
1	2585556	6
1	2585490	15
1	2585491	6
1	2585495	6
1	2585642	34
1	2585633	11
1	2585647	7
1	2585511	9
1	2585624	11
1	2585657	19
1	2585665	10
1	2585672	12
1	2585532	14
1	2585614	6
1	2585630	7
1	2585682	6
1	2585684	6
