1	10149	6
1	10438	9
1	10440	13
1	10621	16
1	724137	8
1	724139	11
1	724203	10
1	724476	8
1	724881	15
1	725020	6
1	725126	10
1	725033	7
1	725040	6
1	725174	13
1	725146	6
1	725046	10
1	725056	7
1	725060	20
1	725166	9
1	725061	16
1	725207	18
1	725302	15
1	725361	11
1	725558	6
1	725531	10
1	725541	33
1	725683	15
1	725542	9
1	725725	8
1	725865	17
1	725752	16
1	725868	6
1	725755	12
1	725848	10
1	726010	6
1	725879	11
1	726023	10
1	725979	6
1	725892	7
1	725894	6
1	725906	10
1	725962	6
1	725986	7
1	726104	10
1	725990	6
1	726029	6
1	726115	26
1	726185	8
1	726323	7
1	726715	17
1	726779	13
1	727017	31
1	726901	7
1	727009	9
1	726902	11
1	727041	8
1	726992	16
1	726981	7
1	726989	7
1	727018	7
1	727015	6
1	727038	13
1	726904	42
1	727013	9
1	727014	10
1	726943	11
1	726987	6
1	726905	14
1	727012	9
1	726950	14
1	727016	20
1	727029	13
1	726906	26
1	727001	41
1	727023	10
1	726998	7
1	726907	11
1	726993	9
1	726908	12
1	726909	11
1	727044	16
1	726913	6
1	727026	57
1	727025	7
1	726916	8
1	726922	10
1	726923	7
1	726924	60
1	727037	14
1	726925	15
1	726927	12
1	726928	17
1	727019	6
1	727043	22
1	726929	35
1	726930	13
1	726932	6
1	726934	13
1	726944	17
1	726954	10
1	726955	7
1	726985	31
1	756308	24
1	756259	12
1	756268	7
1	818025	16
1	820906	6
1	821343	7
1	821472	7
1	821634	20
1	821604	21
1	825306	7
1	825766	6
1	825831	37
1	825946	6
1	826137	12
1	829170	14
1	829205	10
1	839957	6
1	884091	15
1	884082	8
1	884426	8
1	895793	10
1	919993	12
1	919991	9
1	922682	14
1	934165	8
1	953305	6
1	957970	11
1	957967	14
1	964461	6
1	984158	7
1	991982	9
1	997428	8
1	1004214	8
1	1004112	12
1	1034668	7
1	1035261	8
1	1041119	7
1	1049314	9
1	1059512	6
1	1066815	12
1	1070119	7
1	1080940	7
1	1103478	6
1	1130898	16
1	1142719	9
1	1143140	10
1	1147985	9
1	1154591	8
1	1161128	7
1	1161738	8
1	1162705	11
1	1174506	7
1	1176080	9
1	1176028	8
1	1192788	9
1	1229176	11
1	1247578	17
1	1258132	14
1	1295886	10
1	1295879	15
1	1301810	7
1	1303591	9
1	1318030	7
1	1362713	6
1	1362881	27
1	1362786	12
1	1362827	8
1	1378319	17
1	1378235	15
1	1379072	7
1	1379088	8
1	1413217	7
1	1413382	11
1	1521358	14
1	1521329	9
1	1521353	7
1	1532508	7
1	1584546	10
1	1584476	7
1	1589620	11
1	1594840	8
1	1598449	8
1	1598573	10
1	1621719	9
1	1647689	12
1	1648268	12
1	1648358	6
1	1649104	7
1	1649118	8
1	1649076	15
1	1649344	13
1	1649450	8
1	1650602	6
1	1651070	20
1	1651077	15
1	1681044	17
1	1705149	6
1	1705168	11
1	1738932	6
1	1777281	6
1	1822957	8
1	1835863	12
1	1855672	8
1	1860828	12
1	1860823	9
1	1866375	7
1	1869311	11
1	1880373	11
1	1880556	7
1	1886528	10
1	1900374	11
1	1900393	6
1	1925175	23
1	1925143	12
1	1925144	9
1	1950682	6
1	1950659	6
1	2002498	7
1	2002490	24
1	2029552	6
1	2029549	14
1	2049453	25
1	2050194	13
1	2052952	12
1	2055813	7
1	2079515	8
1	2095744	6
1	2095740	8
1	2114663	8
1	2114658	9
1	2139368	12
1	2143634	10
1	2256608	6
1	2256623	7
1	2256629	7
1	2324498	11
1	2324473	13
1	2329016	10
1	2328988	9
1	2375034	8
1	2399956	8
1	2416665	7
1	2416662	6
1	2454128	6
1	2477691	10
1	2532135	9
1	2583475	7
1	2583560	8
1	2583691	9
1	2583566	6
1	2583717	18
1	2583595	21
1	2583597	9
1	2583731	17
1	2583704	9
1	2583739	9
1	2583609	11
1	2583763	26
1	2583689	18
1	2583745	12
1	2583640	8
1	2583644	18
1	2583672	25
1	2583758	6
1	2583777	50
1	2583650	77
1	2583779	55
1	2583748	6
