1	10352	9
1	10353	6
1	724203	21
1	724137	6
1	725021	6
1	725126	7
1	725174	13
1	725060	8
1	725061	6
1	725076	6
1	725583	9
1	725531	7
1	725541	16
1	725683	15
1	725556	12
1	725716	7
1	725865	7
1	725752	15
1	725879	6
1	725850	8
1	725979	12
1	726003	6
1	726028	14
1	725892	8
1	725906	6
1	725990	6
1	726104	6
1	726037	10
1	726115	12
1	726219	8
1	726779	6
1	727001	45
1	727016	14
1	727017	22
1	726999	8
1	726902	15
1	727013	9
1	727038	11
1	726993	6
1	726998	9
1	726992	18
1	726904	44
1	727026	48
1	727029	12
1	726997	10
1	726905	8
1	727023	11
1	726906	26
1	726907	7
1	727014	9
1	727024	8
1	726908	7
1	726909	13
1	727000	9
1	726910	11
1	726996	6
1	726922	6
1	726924	41
1	727037	6
1	726925	12
1	727043	11
1	726926	8
1	726928	9
1	726929	16
1	726930	15
1	726931	6
1	726934	9
1	726939	7
1	726943	6
1	726944	9
1	726985	18
1	756308	16
1	768161	6
1	795591	8
1	818025	18
1	818330	7
1	821634	9
1	821604	18
1	825831	20
1	826137	9
1	829170	8
1	829205	7
1	843215	7
1	860799	8
1	874954	7
1	884091	11
1	884082	16
1	884426	10
1	886186	6
1	919993	13
1	920002	6
1	922682	6
1	934165	9
1	934123	9
1	936809	7
1	937815	6
1	957970	11
1	957967	7
1	964825	7
1	976508	9
1	984158	7
1	992014	6
1	991982	6
1	1004214	13
1	1004112	8
1	1034930	6
1	1037451	9
1	1070119	6
1	1076844	6
1	1103424	6
1	1176028	7
1	1192773	9
1	1229111	9
1	1258132	9
1	1260175	8
1	1295879	6
1	1295880	10
1	1298831	10
1	1302326	6
1	1318030	7
1	1362765	7
1	1378235	6
1	1404479	7
1	1413382	11
1	1466208	8
1	1501108	13
1	1501010	28
1	1503292	9
1	1508645	12
1	1508827	6
1	1521358	10
1	1521329	9
1	1521353	7
1	1530498	6
1	1530686	10
1	1532508	10
1	1546971	10
1	1584476	7
1	1589352	9
1	1616253	8
1	1616228	6
1	1631037	13
1	1647689	7
1	1647730	8
1	1648253	9
1	1649116	6
1	1649118	10
1	1649450	11
1	1650602	9
1	1651070	12
1	1651077	7
1	1668240	6
1	1692120	9
1	1697849	8
1	1704480	11
1	1738902	9
1	1749744	14
1	1751819	13
1	1754706	6
1	1754681	12
1	1795753	7
1	1800624	11
1	1813865	9
1	1814717	7
1	1855672	8
1	1860828	7
1	1860823	6
1	1866375	12
1	1880373	10
1	1886457	6
1	1890782	9
1	1893915	11
1	1900374	11
1	1925175	12
1	1937367	6
1	1943718	7
1	1997117	6
1	2029552	8
1	2029549	9
1	2048819	8
1	2049450	6
1	2052948	11
1	2053015	6
1	2052958	10
1	2053124	9
1	2053271	7
1	2053393	9
