1	10468	7
1	10449	6
1	10621	9
1	99116	8
1	724137	10
1	724203	16
1	724139	8
1	724881	7
1	725126	8
1	725146	6
1	725060	10
1	725061	8
1	725174	7
1	725170	6
1	725076	7
1	725568	10
1	725525	7
1	725583	7
1	725531	9
1	725541	28
1	725683	17
1	725556	14
1	725725	8
1	725735	8
1	725716	6
1	725752	28
1	725865	17
1	725755	10
1	725861	7
1	725848	19
1	725979	10
1	725852	6
1	726008	6
1	725883	6
1	726028	12
1	725892	10
1	725894	8
1	725973	6
1	725906	7
1	726104	7
1	726037	8
1	726219	25
1	726115	31
1	726257	7
1	726222	6
1	726715	6
1	726901	7
1	727012	11
1	727026	46
1	727001	33
1	726902	13
1	726992	8
1	727029	18
1	726999	10
1	727017	25
1	726904	34
1	727014	10
1	727023	9
1	727013	8
1	726905	13
1	727016	25
1	726906	8
1	726908	9
1	727037	8
1	726909	11
1	726998	7
1	726924	47
1	727024	10
1	727043	21
1	727044	7
1	726925	20
1	726926	7
1	726927	14
1	726928	10
1	726929	23
1	726930	19
1	726931	8
1	726933	15
1	726934	11
1	726944	9
1	726955	7
1	726985	26
1	756308	15
1	756259	14
1	818025	17
1	820906	9
1	821634	14
1	821604	9
1	825826	17
1	825831	16
1	826137	11
1	829170	10
1	860799	7
1	884091	14
1	884082	8
1	893461	11
1	919993	15
1	920002	6
1	922682	12
1	934165	7
1	937815	6
1	957970	7
1	957967	8
1	976508	12
1	991982	6
1	1035261	6
1	1037451	9
1	1044519	9
1	1059512	6
1	1066815	6
1	1070237	11
1	1070119	11
1	1076497	6
1	1080927	8
1	1103424	11
1	1125491	8
1	1147985	18
1	1176028	9
1	1197048	11
1	1201029	9
1	1229176	7
1	1229111	8
1	1251143	6
1	1258132	10
1	1259561	6
1	1295886	7
1	1295879	7
1	1295880	7
1	1318030	8
1	1319951	8
1	1331977	8
1	1359179	6
1	1362713	7
1	1362779	11
1	1362881	14
1	1378235	13
1	1392975	7
1	1404479	9
1	1413382	11
1	1483934	9
1	1521358	14
1	1521353	15
