1	10377	6
1	10359	8
1	10621	6
1	99116	13
1	724137	7
1	724203	18
1	725103	6
1	725126	6
1	725174	6
1	725046	8
1	725060	10
1	725061	7
1	725166	6
1	725207	8
1	725604	7
1	725531	8
1	725541	30
1	725683	19
1	725865	6
1	725752	14
1	725916	6
1	725979	8
1	725848	15
1	725906	6
1	726011	6
1	726115	10
1	726219	9
1	726257	11
1	726715	10
1	726779	8
1	727001	21
1	726992	22
1	727017	31
1	726902	9
1	726979	6
1	727029	17
1	726903	7
1	727026	37
1	726904	44
1	727012	9
1	726905	9
1	726906	11
1	727037	8
1	726907	7
1	727043	16
1	726999	6
1	726909	13
1	727044	6
1	726993	7
1	727016	9
1	726924	46
1	727038	7
1	726925	9
1	726927	8
1	726928	6
1	727013	6
1	726929	18
1	726930	10
1	726931	6
1	727014	8
1	726944	7
1	726950	9
1	726954	6
1	726985	21
1	756308	7
1	756259	15
1	770504	6
1	795591	6
1	818025	23
1	821343	6
1	821634	9
1	821604	13
1	825306	6
1	825831	17
1	826137	6
1	829170	7
1	829205	9
1	874954	6
1	874950	6
1	884091	6
1	884082	13
1	919993	12
1	922682	8
1	934165	9
1	937815	7
1	957970	10
1	992014	6
1	991982	7
1	1004214	13
1	1004112	8
1	1065596	8
1	1066815	7
1	1103424	8
1	1147913	6
1	1176028	12
1	1207354	8
1	1229111	6
1	1251143	6
1	1331570	10
1	1362881	24
1	1362779	12
1	1362827	11
1	1378319	11
1	1405805	9
1	1413382	12
1	1501010	10
1	1503292	7
1	1521329	6
1	1528245	6
1	1530480	6
1	1530686	10
1	1532523	6
1	1532854	7
1	1539702	6
1	1546971	9
1	1584476	6
1	1589620	7
1	1613427	8
1	1647689	9
1	1648253	8
1	1649118	7
1	1649076	7
1	1649344	16
1	1651070	10
1	1651077	12
1	1681044	8
1	1697849	10
1	1740650	10
1	1754681	10
1	1795753	7
1	1822957	7
1	1893915	7
1	1894895	6
1	1900374	9
1	1900393	8
1	1911304	7
1	1925175	10
1	1925143	8
1	1943718	7
1	1950659	8
1	1995302	7
1	2002490	10
1	2029552	11
1	2051761	7
1	2052982	6
1	2053015	8
1	2052958	7
1	2053124	11
1	2053390	8
1	2053425	10
1	2053325	47
1	2053329	6
1	2055545	6
1	2055631	11
1	2055755	12
1	2055748	6
1	2055663	6
1	2055670	7
1	2055681	8
1	2055688	23
1	2256623	10
1	2256629	9
1	2280169	9
1	2324498	9
1	2324473	6
1	2356603	10
1	2533603	6
1	2533554	9
1	2554322	8
1	2583560	7
1	2583739	9
1	2583609	6
1	2583757	11
1	2583760	9
1	2583641	12
1	2583644	11
1	2583782	44
1	2583650	17
1	2583651	12
1	2583652	19
1	2583653	15
1	2583779	20
1	2583783	6
1	2583777	9
1	2583798	12
1	2583664	17
1	2583665	8
1	2583666	12
1	2583667	6
1	2583672	9
1	2583674	7
1	2583797	8
1	2583678	8
1	2583684	7
1	2583685	7
1	2583686	10
1	2583687	6
1	2583689	9
1	2583831	12
1	2583700	10
1	2583906	8
1	2583843	11
1	2583799	22
1	2583785	9
1	2583807	10
1	2583948	39
1	2583809	7
1	2583942	7
1	2583959	12
1	2583849	13
1	2583982	19
1	2583991	26
1	2584285	14
1	2584496	6
1	2584533	23
1	2584655	6
1	2584681	6
1	2584550	11
1	2584555	19
1	2584729	6
1	2584824	10
1	2584828	6
1	2584722	9
1	2584723	21
1	2584726	7
1	2584727	20
1	2584730	7
1	2584876	24
1	2584761	14
1	2584874	6
1	2584873	8
1	2584766	16
1	2584978	7
1	2584884	6
1	2584897	8
1	2584901	8
1	2585054	21
1	2585064	10
1	2585207	6
1	2585239	8
1	2585157	13
1	2585306	18
1	2585201	12
1	2585310	24
1	2585303	31
1	2585439	10
1	2585445	6
1	2585313	9
1	2585318	6
1	2585386	8
1	2585331	9
1	2585336	13
1	2585338	7
1	2585479	6
1	2585430	6
1	2585441	17
1	2585586	18
1	2585519	6
1	2585623	6
1	2585598	7
1	2585599	6
1	2585642	26
1	2585644	10
1	2585636	6
1	2585511	13
1	2585536	6
1	2585657	11
1	2585551	6
1	2585532	14
1	2585672	8
1	2585675	9
1	2585682	9
1	2585549	14
1	2585552	8
1	2585707	8
1	2585723	11
1	2585724	6
1	2585592	23
1	2585763	22
1	2586102	10
1	2585965	6
1	2586044	21
1	2586433	7
1	2586439	53
1	2586438	11
1	2586437	20
1	2586443	58
1	2586442	30
1	2586308	12
1	2586485	6
1	2586374	16
1	2587128	6
1	2587275	7
1	2587431	7
1	2587810	13
1	2591424	11
1	2609123	7
1	2609126	6
1	2609086	6
1	2614430	7
1	2614868	7
1	2615374	9
1	2615430	15
1	2615479	19
1	2615740	7
1	2615872	8
1	2617025	6
1	2617737	8
1	2618767	12
1	2619573	6
1	2619475	9
1	2619639	7
1	2619523	8
1	2619760	9
1	2620470	9
1	2620897	8
1	2621255	8
1	2621373	7
1	2621837	6
1	2622153	7
1	2622301	7
1	2622800	29
1	2622816	6
1	2622686	7
1	2622798	8
1	2622716	14
1	2622813	7
1	2622724	7
1	2623116	24
1	2623451	35
1	2623590	12
1	2623452	6
1	2623456	11
1	2623468	11
1	2623469	9
1	2623602	12
1	2623639	7
1	2626047	8
1	2626492	19
1	2627077	7
1	2627102	7
1	2627175	6
1	2627508	6
1	2627401	7
1	2627545	6
1	2627705	8
1	2627991	8
1	2628460	12
1	2628619	9
1	2628637	7
1	2628756	9
1	2628638	7
1	2628719	13
1	2628759	6
1	2628851	18
1	2629020	20
1	2628939	11
1	2629103	8
1	2629161	7
1	2629037	15
1	2629045	15
1	2629183	7
1	2629187	8
1	2629191	15
1	2629207	16
1	2629192	10
1	2629203	16
1	2629193	7
1	2629210	8
1	2629240	28
1	2629242	11
1	2629111	19
1	2629114	6
1	2629237	8
1	2629244	8
1	2629248	9
1	2629195	6
1	2629126	39
1	2629128	8
1	2629131	10
1	2629249	6
1	2629137	9
1	2629140	7
1	2629142	8
1	2629148	7
1	2629157	12
1	2629285	14
1	2629324	6
1	2629198	44
1	2629201	8
1	2629204	13
1	2629491	12
1	2630355	13
1	2630353	14
