1	10150	10
1	16734	8
1	82133	8
1	99116	22
1	569952	6
1	724137	12
1	724203	17
1	724140	6
1	724605	7
1	724476	10
1	725001	6
1	725126	13
1	725040	8
1	725174	8
1	725060	6
1	725061	8
1	725076	10
1	725207	19
1	725568	11
1	725526	9
1	725583	6
1	725531	9
1	725541	18
1	725683	11
1	725556	9
1	725716	9
1	725865	8
1	725752	12
1	725979	9
1	725848	10
1	725970	13
1	725892	6
1	726028	7
1	725917	11
1	726142	6
1	726011	6
1	726174	8
1	726113	7
1	726115	9
1	726234	8
1	726257	6
1	726779	18
1	726715	17
1	727037	16
1	726902	7
1	726998	17
1	727017	40
1	726904	66
1	726992	28
1	726993	9
1	727018	7
1	727026	54
1	727016	36
1	727024	8
1	727013	13
1	727029	7
1	726991	7
1	726905	19
1	727014	11
1	727022	12
1	727038	18
1	726906	10
1	727001	11
1	726996	8
1	726907	15
1	726908	13
1	727023	10
1	726909	17
1	727007	6
1	726910	6
1	726912	8
1	726915	6
1	727043	15
1	726922	8
1	726923	15
1	726924	50
1	727044	8
1	726985	13
1	726925	18
1	726926	12
1	726927	10
1	726928	9
1	726929	30
1	726930	17
1	726931	10
1	726933	6
1	726934	11
1	726944	12
1	726948	6
1	726950	8
1	726954	8
1	726955	6
1	726959	6
1	756308	7
1	756259	6
1	818025	24
1	821634	10
1	821604	12
1	825826	10
1	825831	26
1	826137	7
1	829170	8
1	829205	7
1	834425	6
1	845513	6
1	860799	8
1	874778	6
1	878928	9
1	884091	13
1	884082	20
1	884426	6
1	897459	8
1	937815	6
1	957970	8
1	957967	9
1	1004214	14
1	1027208	6
1	1035051	7
1	1034929	6
1	1037451	11
1	1044519	6
1	1049314	6
1	1065566	8
1	1066815	16
1	1080940	6
1	1080906	6
1	1086821	8
1	1087023	9
1	1092714	9
1	1130898	12
1	1130880	13
1	1176080	6
1	1176028	12
1	1192268	8
1	1192773	13
1	1229176	7
1	1229111	8
1	1247578	18
1	1295879	8
1	1302321	6
1	1303591	6
1	1313886	10
1	1319650	6
1	1325493	9
1	1330132	12
1	1331977	8
1	1357651	7
1	1362881	9
1	1366413	7
1	1378319	14
1	1378218	10
1	1383518	6
1	1383498	11
1	1392975	13
1	1413382	10
1	1434991	11
1	1463356	8
1	1470420	8
1	1493584	8
1	1498917	11
1	1501108	6
1	1501010	14
1	1503309	7
1	1521358	7
1	1521329	7
1	1530473	9
1	1530366	8
1	1530686	15
1	1532508	7
1	1584476	10
1	1626128	8
1	1647689	6
1	1648253	15
1	1649118	14
1	1649076	9
1	1649344	16
1	1649450	6
1	1650602	12
1	1651070	17
1	1651077	11
1	1697849	6
1	1739164	8
1	1740650	12
1	1741974	16
1	1749744	7
1	1751819	11
1	1752276	6
1	1754681	15
1	1763502	7
1	1766125	6
1	1767848	6
1	1795753	8
1	1807931	9
1	1813865	13
1	1817011	7
1	1855672	9
1	1860828	7
1	1860823	11
1	1886528	14
1	1886457	13
1	1893915	15
1	1894895	9
1	1898293	13
1	1923478	12
1	1925175	27
1	1925144	16
1	1937365	6
1	1950659	8
1	1965284	6
1	2002490	32
1	2029552	6
1	2029549	9
1	2049437	9
1	2050670	9
1	2051761	8
1	2051732	10
1	2052982	10
1	2053015	10
1	2052958	21
1	2053393	7
1	2053325	33
1	2053329	10
1	2055101	6
1	2055755	9
1	2055688	7
1	2091711	6
1	2091677	8
1	2121065	7
1	2142903	6
1	2156926	12
1	2177253	6
1	2263406	6
1	2267285	6
1	2267267	7
1	2280201	6
1	2324498	17
1	2324473	16
1	2342692	10
1	2356603	19
1	2375041	6
1	2375034	7
1	2377023	6
1	2399956	7
1	2416665	8
1	2416662	8
1	2432221	8
1	2446034	19
1	2446019	6
1	2454128	14
1	2533603	7
1	2533554	12
1	2563531	13
1	2572679	6
1	2583560	8
1	2583595	14
1	2583681	9
1	2583675	15
1	2583738	11
1	2583609	7
1	2583739	8
1	2583641	7
1	2583782	63
1	2583644	20
1	2583650	39
1	2583779	22
1	2583767	13
1	2583652	9
1	2583653	8
1	2583654	8
1	2583771	19
1	2583664	21
1	2583798	15
1	2583665	13
1	2583666	23
1	2583777	14
1	2583770	8
1	2583667	13
1	2583672	15
1	2583677	19
1	2583678	11
1	2583763	9
1	2583685	16
1	2583692	6
1	2583687	11
1	2583761	8
1	2583689	14
1	2583700	11
1	2583714	6
1	2583752	7
